##############################################################################
# SALMON: Scalable Ab-initio Light-Matter simulator for Optics and Nanoscience
#
#                             Version 2.2.1
##############################################################################
  Libxc: [enabled] 6.2.2
   theory= tddft_pulse
 
 Total time step      =       15000
 Time step[fs]        =  2.000000000000000E-003
 Energy range         =        3000
 Energy resolution[eV]=  1.000000000000000E-002
Laser frequency     = 0.17 1.50[eV]
Pulse width of laser=     12.00000000      5.80000000[fs]
Laser intensity     =  0.56000000E+09  0.60000000E+12[W/cm^2]
delay time          =      0.00000000[fs]
   use of real value orbitals =  F
 ======
 MPI distribution:
   nproc_k     :         125
   nproc_ob    :           4
   nproc_rgrid :           3           2           3
 OpenMP parallelization:
   number of threads :           1
 hpsi stencil:
   enables hand-coding vectorization : F
   enables openmp parallelization    : F
 current:
   k,orbital parallelized of openmp  : T
 force:
   k,orbital parallelized of openmp  : T
 ===================pseudopotential data===================
 ik ,atom_symbol=           1 Si
 ps_format =KY              
 ps_file =./Si_rps.dat
 Zps(ik), Mlps(ik) =           4           2
 Rps(ik), NRps(ik) =   2.26767135054939              122
 Lref(ik) =           2
 nproj(ik,l) =           1           1           1
 anorm(ik,l) =  0.6193218      0.3646551      0.0000000E+00
 inorm(ik,l) =           1           1           0
 Mass(ik) =   28.0000000000000     
 flag_nlcc_element(ik) = F
 ==========================================================
 flag_nlcc =  F
 
 ============init_ps==============
 end init_ps
 Maximal rho_NLCC= 0.000000000000000E+000
 Maximal tau_NLCC= 0.000000000000000E+000
 == Ewald ==
 cutoff length in real-space in ewald =  4.00 [A]
 (buffer length in bookkeeping =  2.00 [A])
 cutoff length in G-space in ewald =  0.1870828864+102 [1/A]
 number of ion-ion pair(/atom) used for allocation of bookkeeping=    68
 ===========
   Static dipole moment(xyz) =   -0.7045581630E+04   -0.7054251567E+04   -0.7056981012E+04
 
 
  time-step  time[fs]                               Current(xyz)[a.u.]      electrons Total energy[eV] 
#----------------------------------------------------------------------
      10    0.02000000 -0.39981610E-09 -0.31114218E-12 -0.35648081E-12   864.00000000   -23329.57087453
      20    0.04000000 -0.18455478E-08 -0.13564173E-12 -0.68948370E-12   864.00000000   -23329.57087453
    2280    4.56000000  0.18112876E-05  0.29306428E-06  0.12148926E-03   863.99999990   -23329.18339538
    2290    4.58000000  0.17427985E-05  0.19476259E-06  0.13045059E-03   863.99999990   -23329.10527819
    2300    4.60000000  0.16604262E-05  0.83989641E-07  0.13916982E-03   863.99999990   -23329.01328416
    2310    4.62000000  0.15639259E-05 -0.39348172E-07  0.14756838E-03   863.99999990   -23328.90643033
    2320    4.64000000  0.14531557E-05 -0.17522840E-06  0.15556637E-03   863.99999990   -23328.78388213
    2330    4.66000000  0.13280834E-05 -0.32350486E-06  0.16308312E-03   863.99999990   -23328.64498804
    2340    4.68000000  0.11887939E-05 -0.48390044E-06  0.17003790E-03   863.99999990   -23328.48931298
    2350    4.70000000  0.10354941E-05 -0.65600100E-06  0.17635062E-03   863.99999990   -23328.31666969
    2360    4.72000000  0.86851966E-06 -0.83924930E-06  0.18194249E-03   863.99999990   -23328.12714690
    2370    4.74000000  0.68833891E-06 -0.10329414E-05  0.18673683E-03   863.99999989   -23327.92113326
    2380    4.76000000  0.49555786E-06 -0.12362228E-05  0.19065975E-03   863.99999989   -23327.69933603
    2390    4.78000000  0.29092399E-06 -0.14480875E-05  0.19364094E-03   863.99999989   -23327.46279366
    2400    4.80000000  0.75329106E-07 -0.16673768E-05  0.19561442E-03   863.99999989   -23327.21288115
    2410    4.82000000 -0.15018795E-06 -0.18927806E-05  0.19651924E-03   863.99999989   -23326.95130778
    2420    4.84000000 -0.38443989E-06 -0.21228404E-05  0.19630021E-03   863.99999989   -23326.68010633
    2430    4.86000000 -0.62608996E-06 -0.23559537E-05  0.19490854E-03   863.99999989   -23326.40161364
    2440    4.88000000 -0.87365256E-06 -0.25903802E-05  0.19230253E-03   863.99999989   -23326.11844216
    2450    4.90000000 -0.11254944E-05 -0.28242507E-05  0.18844808E-03   863.99999989   -23325.83344267
    2460    4.92000000 -0.13798369E-05 -0.30555780E-05  0.18331922E-03   863.99999989   -23325.54965846
    2470    4.94000000 -0.16347606E-05 -0.32822690E-05  0.17689856E-03   863.99999989   -23325.27027148
    2480    4.96000000 -0.18882106E-05 -0.35021405E-05  0.16917762E-03   863.99999989   -23324.99854135
    2490    4.98000000 -0.21380041E-05 -0.37129353E-05  0.16015709E-03   863.99999988   -23324.73773831
    2500    5.00000000 -0.23818397E-05 -0.39123426E-05  0.14984699E-03   863.99999988   -23324.49107136
    2510    5.02000000 -0.26173084E-05 -0.40980189E-05  0.13826677E-03   863.99999988   -23324.26161314
    2520    5.04000000 -0.28419081E-05 -0.42676112E-05  0.12544517E-03   863.99999988   -23324.05222316
    2530    5.06000000 -0.30530593E-05 -0.44187816E-05  0.11142021E-03   863.99999988   -23323.86547127
    2540    5.08000000 -0.32481237E-05 -0.45492334E-05  0.96238822E-04   863.99999988   -23323.70356308
    2550    5.10000000 -0.34244251E-05 -0.46567382E-05  0.79956595E-04   863.99999988   -23323.56826941
    2560    5.12000000 -0.35792720E-05 -0.47391636E-05  0.62637324E-04   863.99999988   -23323.46086142
    2570    5.14000000 -0.37099840E-05 -0.47945000E-05  0.44352519E-04   863.99999988   -23323.38205337
    2580    5.16000000 -0.38139185E-05 -0.48208882E-05  0.25180859E-04   863.99999988   -23323.33195450
    2590    5.18000000 -0.38885001E-05 -0.48166451E-05  0.52075843E-05   863.99999988   -23323.31003158
    2600    5.20000000 -0.39312507E-05 -0.47802880E-05 -0.15476125E-04   863.99999988   -23323.31508335
    2610    5.22000000 -0.39398212E-05 -0.47105564E-05 -0.36773794E-04   863.99999988   -23323.34522772
    2620    5.24000000 -0.39120229E-05 -0.46064316E-05 -0.58584289E-04   863.99999987   -23323.39790267
    2630    5.26000000 -0.38458583E-05 -0.44671524E-05 -0.80802444E-04   863.99999987   -23323.46988103
    2640    5.28000000 -0.37395524E-05 -0.42922277E-05 -0.10331964E-03   863.99999987   -23323.55729939
    2650    5.30000000 -0.35915813E-05 -0.40814446E-05 -0.12602436E-03   863.99999987   -23323.65570104
    2660    5.32000000 -0.34006987E-05 -0.38348723E-05 -0.14880269E-03   863.99999987   -23323.76009242
    2670    5.34000000 -0.31659603E-05 -0.35528621E-05 -0.17153875E-03   863.99999987   -23323.86501245
    2680    5.36000000 -0.28867443E-05 -0.32360425E-05 -0.19411510E-03   863.99999987   -23323.96461385
    2690    5.38000000 -0.25627692E-05 -0.28853107E-05 -0.21641308E-03   863.99999987   -23324.05275533
    2700    5.40000000 -0.21941066E-05 -0.25018201E-05 -0.23831308E-03   863.99999987   -23324.12310332
    2710    5.42000000 -0.17811904E-05 -0.20869649E-05 -0.25969488E-03   863.99999987   -23324.16924175
    2720    5.44000000 -0.13248212E-05 -0.16423616E-05 -0.28043788E-03   863.99999987   -23324.18478827
    2730    5.46000000 -0.82616739E-06 -0.11698293E-05 -0.30042135E-03   863.99999987   -23324.16351512
    2740    5.48000000 -0.28676163E-06 -0.67136826E-06 -0.31952477E-03   863.99999987   -23324.09947267
    2750    5.50000000  0.29150582E-06 -0.14913893E-06 -0.33762819E-03   863.99999987   -23323.98711359
    2760    5.52000000  0.90639684E-06  0.39455857E-06 -0.35461264E-03   863.99999987   -23323.82141554
    2770    5.54000000  0.15553380E-05  0.95730350E-06 -0.37036067E-03   863.99999987   -23323.59799988
    2780    5.56000000  0.22354349E-05  0.15365708E-05 -0.38475697E-03   863.99999987   -23323.31324413
    2790    5.58000000  0.29434885E-05  0.21297448E-05 -0.39768918E-03   863.99999987   -23322.96438564
    2800    5.60000000  0.36760110E-05  0.27341285E-05 -0.40904873E-03   863.99999986   -23322.54961387
    2810    5.62000000  0.44292435E-05  0.33469498E-05 -0.41873195E-03   863.99999986   -23322.06814873
    2820    5.64000000  0.51991732E-05  0.39653634E-05 -0.42664123E-03   863.99999986   -23321.52030245
    2830    5.66000000  0.59815507E-05  0.45864479E-05 -0.43268630E-03   863.99999986   -23320.90752258
    2840    5.68000000  0.67719065E-05  0.52072000E-05 -0.43678570E-03   863.99999986   -23320.23241395
    2850    5.70000000  0.75655683E-05  0.58245257E-05 -0.43886828E-03   863.99999986   -23319.49873757
    2860    5.72000000  0.83576788E-05  0.64352277E-05 -0.43887474E-03   863.99999986   -23318.71138518
    2870    5.74000000  0.91432131E-05  0.70359932E-05 -0.43675926E-03   863.99999986   -23317.87632822
    2880    5.76000000  0.99169992E-05  0.76233803E-05 -0.43249099E-03   863.99999986   -23317.00054097
    2890    5.78000000  0.10673740E-04  0.81938074E-05 -0.42605557E-03   863.99999986   -23316.09189817
    2900    5.80000000  0.11408037E-04  0.87435436E-05 -0.41745649E-03   863.99999985   -23315.15904806
    2910    5.82000000  0.12114421E-04  0.92687050E-05 -0.40671617E-03   863.99999985   -23314.21126289
    2920    5.84000000  0.12787387E-04  0.97652571E-05 -0.39387695E-03   863.99999985   -23313.25826948
    2930    5.86000000  0.13421427E-04  0.10229025E-04 -0.37900164E-03   863.99999985   -23312.31006345
    2940    5.88000000  0.14011085E-04  0.10655713E-04 -0.36217383E-03   863.99999985   -23311.37671144
    2950    5.90000000  0.14550999E-04  0.11040934E-04 -0.34349772E-03   863.99999985   -23310.46814617
    2960    5.92000000  0.15035964E-04  0.11380255E-04 -0.32309760E-03   863.99999984   -23309.59396003
    2970    5.94000000  0.15460992E-04  0.11669244E-04 -0.30111677E-03   863.99999984   -23308.76320287
    2980    5.96000000  0.15821382E-04  0.11903542E-04 -0.27771616E-03   863.99999984   -23307.98419008
    2990    5.98000000  0.16112790E-04  0.12078940E-04 -0.25307229E-03   863.99999984   -23307.26432685
    3000    6.00000000  0.16331307E-04  0.12191463E-04 -0.22737497E-03   863.99999984   -23306.60995413
    3010    6.02000000  0.16473532E-04  0.12237471E-04 -0.20082448E-03   863.99999984   -23306.02622127
    3020    6.04000000  0.16536648E-04  0.12213760E-04 -0.17362844E-03   863.99999983   -23305.51698943
    3030    6.06000000  0.16518492E-04  0.12117670E-04 -0.14599843E-03   863.99999983   -23305.08476883
    3040    6.08000000  0.16417626E-04  0.11947190E-04 -0.11814637E-03   863.99999983   -23304.73069174
    3050    6.10000000  0.16233392E-04  0.11701062E-04 -0.90280821E-04   863.99999983   -23304.45452158
    3060    6.12000000  0.15965964E-04  0.11378876E-04 -0.62603372E-04   863.99999983   -23304.25469745
    3070    6.14000000  0.15616386E-04  0.10981152E-04 -0.35305057E-04   863.99999983   -23304.12841156
    3080    6.16000000  0.15186594E-04  0.10509407E-04 -0.85631031E-05   863.99999982   -23304.07171637
    3090    6.18000000  0.14679431E-04  0.99661996E-05  0.17461982E-04   863.99999982   -23304.07965648
    3100    6.20000000  0.14098634E-04  0.93551536E-05  0.42628849E-04   863.99999982   -23304.14641997
    3110    6.22000000  0.13448816E-04  0.86809526E-05  0.66817175E-04   863.99999982   -23304.26550300
    3120    6.24000000  0.12735419E-04  0.79493066E-05  0.89928900E-04   863.99999982   -23304.42988131
    3130    6.26000000  0.11964662E-04  0.71668873E-05  0.11188877E-03   863.99999982   -23304.63218229
    3140    6.28000000  0.11143457E-04  0.63412354E-05  0.13264414E-03   863.99999982   -23304.86485166
    3150    6.30000000  0.10279321E-04  0.54806369E-05  0.15216415E-03   863.99999981   -23305.12030957
    3160    6.32000000  0.93802640E-05  0.45939736E-05  0.17043806E-03   863.99999981   -23305.39109174
    3170    6.34000000  0.84546701E-05  0.36905509E-05  0.18747313E-03   863.99999981   -23305.66997252
    3180    6.36000000  0.75111625E-05  0.27799064E-05  0.20329184E-03   863.99999981   -23305.95006796
    3190    6.38000000  0.65584621E-05  0.18716062E-05  0.21792875E-03   863.99999981   -23306.22491802
    3200    6.40000000  0.56052410E-05  0.97503623E-06  0.23142696E-03   863.99999981   -23306.48854881
    3210    6.42000000  0.46599741E-05  0.99192634E-07  0.24383455E-03   863.99999981   -23306.73551603
    3220    6.44000000  0.37307935E-05 -0.74751722E-06  0.25520083E-03   863.99999981   -23306.96093247
    3230    6.46000000  0.28253491E-05 -0.15574595E-05  0.26557287E-03   863.99999981   -23307.16048234
    3240    6.48000000  0.19506798E-05 -0.23239355E-05  0.27499217E-03   863.99999981   -23307.33042594
    3250    6.50000000  0.11131005E-05 -0.30413146E-05  0.28349186E-03   863.99999981   -23307.46759810
    3260    6.52000000  0.31810622E-06 -0.37051343E-05  0.29109428E-03   863.99999981   -23307.56940338
    3270    6.54000000 -0.42970157E-06 -0.43121622E-05  0.29780925E-03   863.99999980   -23307.63381085
    3280    6.56000000 -0.11266645E-05 -0.48604207E-05  0.30363298E-03   863.99999980   -23307.65935025
    3290    6.58000000 -0.17700916E-05 -0.53491709E-05  0.30854765E-03   863.99999980   -23307.64511065
    3300    6.60000000 -0.23582576E-05 -0.57788594E-05  0.31252173E-03   863.99999980   -23307.59074196
    3310    6.62000000 -0.28903740E-05 -0.61510295E-05  0.31551094E-03   863.99999980   -23307.49645860
    3320    6.64000000 -0.33665361E-05 -0.64682006E-05  0.31745987E-03   863.99999980   -23307.36304389
    3330    6.66000000 -0.37876472E-05 -0.67337226E-05  0.31830413E-03   863.99999980   -23307.19185345
    3340    6.68000000 -0.41553220E-05 -0.69516098E-05  0.31797294E-03   863.99999980   -23306.98481494
    3350    6.70000000 -0.44717736E-05 -0.71263597E-05  0.31639214E-03   863.99999980   -23306.74442175
    3360    6.72000000 -0.47396882E-05 -0.72627653E-05  0.31348737E-03   863.99999980   -23306.47371816
    3370    6.74000000 -0.49620914E-05 -0.73657267E-05  0.30918742E-03   863.99999980   -23306.17627357
    3380    6.76000000 -0.51422106E-05 -0.74400659E-05  0.30342750E-03   863.99999980   -23305.85614428
    3390    6.78000000 -0.52833380E-05 -0.74903533E-05  0.29615249E-03   863.99999980   -23305.51782149
    3400    6.80000000 -0.53886991E-05 -0.75207491E-05  0.28731990E-03   863.99999979   -23305.16616528
    3410    6.82000000 -0.54613300E-05 -0.75348646E-05  0.27690253E-03   863.99999979   -23304.80632502
    3420    6.84000000 -0.55039681E-05 -0.75356450E-05  0.26489077E-03   863.99999979   -23304.44364739
    3430    6.86000000 -0.55189570E-05 -0.75252803E-05  0.25129440E-03   863.99999979   -23304.08357419
    3440    6.88000000 -0.55081700E-05 -0.75051416E-05  0.23614389E-03   863.99999979   -23303.73153251
    3450    6.90000000 -0.54729537E-05 -0.74757488E-05  0.21949124E-03   863.99999979   -23303.39282070
    3460    6.92000000 -0.54140900E-05 -0.74367656E-05  0.20141016E-03   863.99999979   -23303.07249358
    3470    6.94000000 -0.53317785E-05 -0.73870267E-05  0.18199587E-03   863.99999979   -23302.77525084
    3480    6.96000000 -0.52256394E-05 -0.73245913E-05  0.16136424E-03   863.99999979   -23302.50533246
    3490    6.98000000 -0.50947331E-05 -0.72468239E-05  0.13965055E-03   863.99999979   -23302.26642466
    3500    7.00000000 -0.49375979E-05 -0.71505003E-05  0.11700776E-03   863.99999978   -23302.06157983
    3510    7.02000000 -0.47523018E-05 -0.70319322E-05  0.93604423E-04   863.99999978   -23301.89315305
    3520    7.04000000 -0.45365089E-05 -0.68871097E-05  0.69622293E-04   863.99999978   -23301.76275741
    3530    7.06000000 -0.42875571E-05 -0.67118554E-05  0.45253625E-04   863.99999978   -23301.67123951
    3540    7.08000000 -0.40025473E-05 -0.65019849E-05  0.20698345E-04   863.99999978   -23301.61867577
    3550    7.10000000 -0.36784411E-05 -0.62534687E-05 -0.38389255E-05   863.99999978   -23301.60438952
    3560    7.12000000 -0.33121678E-05 -0.59625906E-05 -0.28151889E-04   863.99999978   -23301.62698775
    3570    7.14000000 -0.29007392E-05 -0.56260970E-05 -0.52035568E-04   863.99999978   -23301.68441627
    3580    7.16000000 -0.24413690E-05 -0.52413321E-05 -0.75289233E-04   863.99999978   -23301.77403083
    3590    7.18000000 -0.19315976E-05 -0.48063578E-05 -0.97719184E-04   863.99999977   -23301.89268163
    3600    7.20000000 -0.13694191E-05 -0.43200514E-05 -0.11914136E-03   863.99999977   -23302.03680822
    3610    7.22000000 -0.75340694E-06 -0.37821821E-05 -0.13938372E-03   863.99999977   -23302.20254142
    3620    7.24000000 -0.82835902E-07 -0.31934641E-05 -0.15828836E-03   863.99999977   -23302.38580889
    3630    7.26000000  0.64220460E-06 -0.25555839E-05 -0.17571333E-03   863.99999977   -23302.58244106
    3640    7.28000000  0.14207095E-05 -0.18712055E-05 -0.19153419E-03   863.99999977   -23302.78827419
    3650    7.30000000  0.22506750E-05 -0.11439516E-05 -0.20564520E-03   863.99999977   -23302.99924752
    3660    7.32000000  0.31290372E-05 -0.37836283E-06 -0.21796018E-03   863.99999977   -23303.21149220
    3670    7.34000000  0.40516366E-05  0.42016301E-06 -0.22841311E-03   863.99999977   -23303.42140948
    3680    7.36000000  0.50132111E-05  0.12454497E-05 -0.23695835E-03   863.99999977   -23303.62573684
    3690    7.38000000  0.60074208E-05  0.20906379E-05 -0.24357055E-03   863.99999977   -23303.82160062
    3700    7.40000000  0.70269050E-05  0.29482946E-05 -0.24824434E-03   863.99999976   -23304.00655466
    3710    7.42000000  0.80633692E-05  0.38105331E-05 -0.25099365E-03   863.99999976   -23304.17860468
    3720    7.44000000  0.91077049E-05  0.46691430E-05 -0.25185086E-03   863.99999976   -23304.33621878
    3730    7.46000000  0.10150133E-04  0.55157257E-05 -0.25086567E-03   863.99999976   -23304.47832474
    3740    7.48000000  0.11180371E-04  0.63418340E-05 -0.24810379E-03   863.99999976   -23304.60429522
    3750    7.50000000  0.12187821E-04  0.71391118E-05 -0.24364546E-03   863.99999976   -23304.71392236
    3760    7.52000000  0.13161763E-04  0.78994313E-05 -0.23758385E-03   863.99999976   -23304.80738322
    3770    7.54000000  0.14091559E-04  0.86150254E-05 -0.23002329E-03   863.99999976   -23304.88519806
    3780    7.56000000  0.14966853E-04  0.92786115E-05 -0.22107753E-03   863.99999976   -23304.94818317
    3790    7.58000000  0.15777769E-04  0.98835042E-05 -0.21086791E-03   863.99999976   -23304.99740023
    3800    7.60000000  0.16515087E-04  0.10423717E-04 -0.19952155E-03   863.99999976   -23305.03410395
    3810    7.62000000  0.17170411E-04  0.10894044E-04 -0.18716955E-03   863.99999976   -23305.05968974
    3820    7.64000000  0.17736304E-04  0.11290135E-04 -0.17394536E-03   863.99999976   -23305.07564291
    3830    7.66000000  0.18206406E-04  0.11608538E-04 -0.15998317E-03   863.99999976   -23305.08349079
    3840    7.68000000  0.18575523E-04  0.11846742E-04 -0.14541643E-03   863.99999975   -23305.08475876
    3850    7.70000000  0.18839683E-04  0.12003186E-04 -0.13037661E-03   863.99999975   -23305.08093121
    3860    7.72000000  0.18996168E-04  0.12077263E-04 -0.11499199E-03   863.99999975   -23305.07341784
    3870    7.74000000  0.19043527E-04  0.12069297E-04 -0.99386748E-04   863.99999975   -23305.06352586
    3880    7.76000000  0.18981556E-04  0.11980512E-04 -0.83680106E-04   863.99999975   -23305.05243807
    3890    7.78000000  0.18811269E-04  0.11812984E-04 -0.67985713E-04   863.99999975   -23305.04119691
    3900    7.80000000  0.18534849E-04  0.11569578E-04 -0.52411133E-04   863.99999975   -23305.03069409
    3910    7.82000000  0.18155591E-04  0.11253879E-04 -0.37057482E-04   863.99999975   -23305.02166561
    3920    7.84000000  0.17677833E-04  0.10870108E-04 -0.22019181E-04   863.99999975   -23305.01469150
    3930    7.86000000  0.17106882E-04  0.10423035E-04 -0.73838021E-05   863.99999975   -23305.01019991
    3940    7.88000000  0.16448943E-04  0.99178897E-05  0.67680043E-05   863.99999975   -23305.00847476
    3950    7.90000000  0.15711028E-04  0.93602656E-05  0.20362523E-04   863.99999975   -23305.00966642
    3960    7.92000000  0.14900877E-04  0.87560262E-05  0.33332944E-04   863.99999975   -23305.01380477
    3970    7.94000000  0.14026867E-04  0.81112134E-05  0.45619300E-04   863.99999975   -23305.02081393
    3980    7.96000000  0.13097912E-04  0.74319598E-05  0.57168385E-04   863.99999975   -23305.03052813
    3990    7.98000000  0.12123364E-04  0.67244052E-05  0.67933674E-04   863.99999974   -23305.04270817
    4000    8.00000000  0.11112908E-04  0.59946197E-05  0.77875221E-04   863.99999974   -23305.05705789
    4010    8.02000000  0.10076438E-04  0.52485337E-05  0.86959578E-04   863.99999974   -23305.07324026
    4020    8.04000000  0.90239483E-05  0.44918745E-05  0.95159701E-04   863.99999974   -23305.09089264
    4030    8.06000000  0.79654018E-05  0.37301112E-05  0.10245486E-03   863.99999974   -23305.10964095
    4040    8.08000000  0.69106109E-05  0.29684077E-05  0.10883056E-03   863.99999974   -23305.12911240
    4050    8.10000000  0.58691123E-05  0.22115840E-05  0.11427842E-03   863.99999974   -23305.14894672
    4060    8.12000000  0.48500503E-05  0.14640867E-05  0.11879609E-03   863.99999974   -23305.16880554
    4070    8.14000000  0.38620666E-05  0.72996974E-06  0.12238709E-03   863.99999974   -23305.18838006
    4080    8.16000000  0.29132009E-05  0.12884350E-07  0.12506070E-03   863.99999974   -23305.20739686
    4090    8.18000000  0.20108052E-05 -0.68392064E-06  0.12683175E-03   863.99999974   -23305.22562194
    4100    8.20000000  0.11614733E-05 -0.13575888E-05  0.12772043E-03   863.99999974   -23305.24286307
    4110    8.22000000  0.37098685E-06 -0.20056365E-05  0.12775208E-03   863.99999974   -23305.25897051
    4120    8.24000000 -0.35572084E-06 -0.26259256E-05  0.12695688E-03   863.99999974   -23305.27383639
    4130    8.26000000 -0.10145840E-05 -0.32166289E-05  0.12536963E-03   863.99999973   -23305.28739281
    4140    8.28000000 -0.16024075E-05 -0.37761906E-05  0.12302939E-03   863.99999973   -23305.29960892
    4150    8.30000000 -0.21168541E-05 -0.43032854E-05  0.11997918E-03   863.99999973   -23305.31048717
    4160    8.32000000 -0.25564202E-05 -0.47967750E-05  0.11626560E-03   863.99999973   -23305.32005902
    4170    8.34000000 -0.29203996E-05 -0.52556679E-05  0.11193849E-03   863.99999973   -23305.32838021
    4180    8.36000000 -0.32088393E-05 -0.56790819E-05  0.10705051E-03   863.99999973   -23305.33552587
    4190    8.38000000 -0.34224893E-05 -0.60662125E-05  0.10165673E-03   863.99999973   -23305.34158567
    4200    8.40000000 -0.35627488E-05 -0.64163081E-05  0.95814219E-04   863.99999973   -23305.34665912
    4210    8.42000000 -0.36316098E-05 -0.67286536E-05  0.89581603E-04   863.99999973   -23305.35085114
    4220    8.44000000 -0.36316010E-05 -0.70025624E-05  0.83018590E-04   863.99999973   -23305.35426816
    4230    8.46000000 -0.35657315E-05 -0.72373774E-05  0.76185517E-04   863.99999973   -23305.35701469
    4240    8.48000000 -0.34374366E-05 -0.74324813E-05  0.69142877E-04   863.99999973   -23305.35919041
    4250    8.50000000 -0.32505243E-05 -0.75873143E-05  0.61950847E-04   863.99999973   -23305.36088799
    4260    8.52000000 -0.30091239E-05 -0.77014008E-05  0.54668814E-04   863.99999973   -23305.36219137
    4270    8.54000000 -0.27176345E-05 -0.77743792E-05  0.47354920E-04   863.99999973   -23305.36317475
    4280    8.56000000 -0.23806748E-05 -0.78060375E-05  0.40065615E-04   863.99999972   -23305.36390208
    4290    8.58000000 -0.20030322E-05 -0.77963482E-05  0.32855229E-04   863.99999972   -23305.36442699
    4300    8.60000000 -0.15896111E-05 -0.77455031E-05  0.25775574E-04   863.99999972   -23305.36479322
    4310    8.62000000 -0.11453802E-05 -0.76539444E-05  0.18875567E-04   863.99999972   -23305.36503530
    4320    8.64000000 -0.67531897E-06 -0.75223890E-05  0.12200893E-04   863.99999972   -23305.36517955
    4330    8.66000000 -0.18436288E-06 -0.73518449E-05  0.57937027E-05   863.99999972   -23305.36524519
    4340    8.68000000  0.32265095E-06 -0.71436193E-05 -0.30764989E-06   863.99999972   -23305.36524556
    4350    8.70000000  0.84103814E-06 -0.68993151E-05 -0.60688258E-05   863.99999972   -23305.36518936
    4360    8.72000000  0.13663187E-05 -0.66208186E-05 -0.11459676E-04   863.99999972   -23305.36508181
    4370    8.74000000  0.18942655E-05 -0.63102778E-05 -0.16454370E-04   863.99999972   -23305.36492570
    4380    8.76000000  0.24209489E-05 -0.59700728E-05 -0.21031480E-04   863.99999972   -23305.36472235
    4390    8.78000000  0.29427756E-05 -0.56027800E-05 -0.25174025E-04   863.99999972   -23305.36447230
    4400    8.80000000  0.34565195E-05 -0.52111330E-05 -0.28869466E-04   863.99999972   -23305.36417595
    4410    8.82000000  0.39593462E-05 -0.47979818E-05 -0.32109672E-04   863.99999972   -23305.36383388
    4420    8.84000000  0.44488287E-05 -0.43662523E-05 -0.34890846E-04   863.99999972   -23305.36344709
    4430    8.86000000  0.49229543E-05 -0.39189075E-05 -0.37213422E-04   863.99999971   -23305.36301707
    4440    8.88000000  0.53801227E-05 -0.34589135E-05 -0.39081930E-04   863.99999971   -23305.36254571
    4450    8.90000000  0.58191366E-05 -0.29892086E-05 -0.40504839E-04   863.99999971   -23305.36203515
    4460    8.92000000  0.62391822E-05 -0.25126782E-05 -0.41494356E-04   863.99999971   -23305.36148758
    4470    8.94000000  0.66398038E-05 -0.20321350E-05 -0.42066087E-04   863.99999971   -23305.36090518
    4480    8.96000000  0.70208707E-05 -0.15503031E-05 -0.42238619E-04   863.99999971   -23305.36029013
    4490    8.98000000  0.73825400E-05 -0.10698075E-05 -0.42033150E-04   863.99999971   -23305.35964460
    4500    9.00000000  0.77252147E-05 -0.59316579E-06 -0.41473136E-04   863.99999971   -23305.35897071
    4510    9.02000000  0.80494997E-05 -0.12278422E-06 -0.40583935E-04   863.99999971   -23305.35827055
    4520    9.04000000  0.83561586E-05  0.33904609E-06 -0.39392458E-04   863.99999971   -23305.35754610
    4530    9.06000000  0.86460691E-05  0.79015006E-06 -0.37926823E-04   863.99999971   -23305.35679929
    4540    9.08000000  0.89201838E-05  0.12284699E-05 -0.36216014E-04   863.99999971   -23305.35603193
    4550    9.10000000  0.91794932E-05  0.16520664E-05 -0.34289543E-04   863.99999971   -23305.35524575
    4560    9.12000000  0.94249936E-05  0.20591197E-05 -0.32177118E-04   863.99999971   -23305.35444236
    4570    9.14000000  0.96576597E-05  0.24479315E-05 -0.29908318E-04   863.99999970   -23305.35362327
    4580    9.16000000  0.98784223E-05  0.28169265E-05 -0.27512279E-04   863.99999970   -23305.35278992
    4590    9.18000000  0.10088148E-04  0.31646558E-05 -0.25017399E-04   863.99999970   -23305.35194362
    4600    9.20000000  0.10287624E-04  0.34897994E-05 -0.22451064E-04   863.99999970   -23305.35108564
    4610    9.22000000  0.10477539E-04  0.37911682E-05 -0.19839397E-04   863.99999970   -23305.35021713
    4620    9.24000000  0.10658474E-04  0.40677060E-05 -0.17207041E-04   863.99999970   -23305.34933921
    4630    9.26000000  0.10830880E-04  0.43184894E-05 -0.14576969E-04   863.99999970   -23305.34845293
    4640    9.28000000  0.10995062E-04  0.45427274E-05 -0.11970337E-04   863.99999970   -23305.34755928
    4650    9.30000000  0.11151161E-04  0.47397573E-05 -0.94063662E-05   863.99999970   -23305.34665925
    4660    9.32000000  0.11299133E-04  0.49090406E-05 -0.69022687E-05   863.99999970   -23305.34575378
    4670    9.34000000  0.11438733E-04  0.50501567E-05 -0.44732053E-05   863.99999970   -23305.34484383
    4680    9.36000000  0.11569496E-04  0.51627956E-05 -0.21322791E-05   863.99999970   -23305.34393037
    4690    9.38000000  0.11690726E-04  0.52467500E-05  0.10943940E-06   863.99999970   -23305.34301439
    4700    9.40000000  0.11801494E-04  0.53019088E-05  0.22428577E-05   863.99999970   -23305.34209693
    4710    9.42000000  0.11900638E-04  0.53282509E-05  0.42607810E-05   863.99999970   -23305.34117908
    4720    9.44000000  0.11986777E-04  0.53258417E-05  0.61578096E-05   863.99999969   -23305.34026202
    4730    9.46000000  0.12058336E-04  0.52948325E-05  0.79302167E-05   863.99999969   -23305.33934702
