      3.02600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.526407532109539E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.135597357403195E+000  0.000000000000000E+000  0.000000000000000E+000 -0.526407532109539E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.135597357403195E+000  -0.248423140154849E-002  0.203638782267754E-003 -0.836150372668226E-001 
      3.02800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.529111879294242E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.135217364050169E+000  0.000000000000000E+000  0.000000000000000E+000 -0.529111879294242E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.135217364050169E+000  -0.246539948394596E-002  0.228155920062322E-003 -0.835932876274245E-001 
      3.03000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.531808542059815E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.134833143080023E+000  0.000000000000000E+000  0.000000000000000E+000 -0.531808542059815E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.134833143080023E+000  -0.244643714483385E-002  0.252720246594717E-003 -0.835692123417146E-001 
      3.03200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.534497435934389E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.134444698516209E+000  0.000000000000000E+000  0.000000000000000E+000 -0.534497435934389E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.134444698516209E+000  -0.242734397236546E-002  0.277331019288780E-003 -0.835428089648084E-001 
      3.03400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.537178476529159E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.134052034512045E+000  0.000000000000000E+000  0.000000000000000E+000 -0.537178476529159E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.134052034512045E+000  -0.240811955371395E-002  0.301987489023903E-003 -0.835140751392913E-001 
      3.03600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.539851579540987E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.133655155350852E+000  0.000000000000000E+000  0.000000000000000E+000 -0.539851579540987E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.133655155350852E+000  -0.238876347504698E-002  0.326688900273226E-003 -0.834830085943896E-001 
      3.03800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.542516660754996E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.133254065445551E+000  0.000000000000000E+000  0.000000000000000E+000 -0.542516660754996E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.133254065445551E+000  -0.236927532174524E-002  0.351434491232139E-003 -0.834496071449713E-001 
      3.04000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.545173636047166E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.132848769339213E+000  0.000000000000000E+000  0.000000000000000E+000 -0.545173636047166E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.132848769339213E+000  -0.234965467884532E-002  0.376223493916866E-003 -0.834138686906580E-001 
      3.04200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.547822421386937E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.132439271704671E+000  0.000000000000000E+000  0.000000000000000E+000 -0.547822421386937E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.132439271704671E+000  -0.232990113164577E-002  0.401055134202951E-003 -0.833757912152988E-001 
      3.04400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.550462932839805E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.132025577344783E+000  0.000000000000000E+000  0.000000000000000E+000 -0.550462932839805E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.132025577344783E+000  -0.231001426640233E-002  0.425928631761797E-003 -0.833353727869559E-001 
      3.04600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.553095086569919E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.131607691192211E+000  0.000000000000000E+000  0.000000000000000E+000 -0.553095086569919E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.131607691192211E+000  -0.228999367103243E-002  0.450843199855020E-003 -0.832926115583821E-001 
      3.04800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.555718798842684E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.131185618309697E+000  0.000000000000000E+000  0.000000000000000E+000 -0.555718798842684E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.131185618309697E+000  -0.226983893577250E-002  0.475798044962113E-003 -0.832475057678086E-001 
      3.05000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.558333986027356E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.130759363889931E+000  0.000000000000000E+000  0.000000000000000E+000 -0.558333986027356E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.130759363889931E+000  -0.224954965375195E-002  0.500792366239814E-003 -0.832000537397297E-001 
      3.05200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.560940564599645E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.130328933255410E+000  0.000000000000000E+000  0.000000000000000E+000 -0.560940564599645E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.130328933255410E+000  -0.222912542145440E-002  0.525825354852138E-003 -0.831502538853792E-001 
      3.05400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.563538451144312E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.129894331858819E+000  0.000000000000000E+000  0.000000000000000E+000 -0.563538451144312E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.129894331858819E+000  -0.220856583906405E-002  0.550896193243992E-003 -0.830981047026888E-001 
      3.05600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.566127562357764E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.129455565282476E+000  0.000000000000000E+000  0.000000000000000E+000 -0.566127562357764E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.129455565282476E+000  -0.218787051067851E-002  0.576004054457432E-003 -0.830436047756997E-001 
      3.05800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.568707815050660E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.129012639238901E+000  0.000000000000000E+000  0.000000000000000E+000 -0.568707815050660E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.129012639238901E+000  -0.216703904438084E-002  0.601148101607175E-003 -0.829867527736153E-001 
      3.06000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.571279126150502E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.128565559570292E+000  0.000000000000000E+000  0.000000000000000E+000 -0.571279126150502E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.128565559570292E+000  -0.214607105215846E-002  0.626327487611193E-003 -0.829275474498154E-001 
      3.06200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.573841412704238E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.128114332248901E+000  0.000000000000000E+000  0.000000000000000E+000 -0.573841412704238E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.128114332248901E+000  -0.212496614966714E-002  0.651541355227177E-003 -0.828659876412036E-001 
      3.06400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.576394591880855E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.127658963376756E+000  0.000000000000000E+000  0.000000000000000E+000 -0.576394591880855E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.127658963376756E+000  -0.210372395583558E-002  0.676788837386404E-003 -0.828020722681554E-001 
      3.06600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.578938580973977E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.127199459185627E+000  0.000000000000000E+000  0.000000000000000E+000 -0.578938580973977E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.127199459185627E+000  -0.208234409232623E-002  0.702069057744905E-003 -0.827358003351385E-001 
      3.06800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.581473297404463E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.126735826037305E+000  0.000000000000000E+000  0.000000000000000E+000 -0.581473297404463E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.126735826037305E+000  -0.206082618287445E-002  0.727381131314260E-003 -0.826671709318589E-001 
      3.07000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.583998658722996E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.126268070423026E+000  0.000000000000000E+000  0.000000000000000E+000 -0.583998658722996E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.126268070423026E+000  -0.203916985255869E-002  0.752724165024711E-003 -0.825961832345959E-001 
      3.07200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.586514582612686E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.125796198964044E+000  0.000000000000000E+000  0.000000000000000E+000 -0.586514582612686E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.125796198964044E+000  -0.201737472708247E-002  0.778097258109755E-003 -0.825228365073355E-001 
      3.07400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.589020986891655E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.125320218411058E+000  0.000000000000000E+000  0.000000000000000E+000 -0.589020986891655E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.125320218411058E+000  -0.199544043218885E-002  0.803499502257277E-003 -0.824471301023606E-001 
      3.07600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.591517789515633E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.124840135644431E+000  0.000000000000000E+000  0.000000000000000E+000 -0.591517789515633E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.124840135644431E+000  -0.197336659335106E-002  0.828929981592656E-003 -0.823690634601317E-001 
      3.07800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.594004908580551E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.124355957674169E+000  0.000000000000000E+000  0.000000000000000E+000 -0.594004908580551E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.124355957674169E+000  -0.195115283587826E-002  0.854387772613012E-003 -0.822886361085083E-001 
      3.08000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.596482262325127E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.123867691639684E+000  0.000000000000000E+000  0.000000000000000E+000 -0.596482262325127E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.123867691639684E+000  -0.192879878553155E-002  0.879871944239209E-003 -0.822058476615161E-001 
      3.08200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.598949769133458E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.123375344809879E+000  0.000000000000000E+000  0.000000000000000E+000 -0.598949769133458E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.123375344809879E+000  -0.190630406966864E-002  0.905381558113615E-003 -0.821206978179791E-001 
      3.08400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.601407347537603E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.122878924582939E+000  0.000000000000000E+000  0.000000000000000E+000 -0.601407347537603E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.122878924582939E+000  -0.188366831881030E-002  0.930915669178973E-003 -0.820331863603025E-001 
      3.08600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.603854916220175E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.122378438486471E+000  0.000000000000000E+000  0.000000000000000E+000 -0.603854916220175E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.122378438486471E+000  -0.186089116843392E-002  0.956473326459588E-003 -0.819433131535795E-001 
      3.08800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.606292394016922E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.121873894177232E+000  0.000000000000000E+000  0.000000000000000E+000 -0.606292394016922E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.121873894177232E+000  -0.183797226071353E-002  0.982053573861325E-003 -0.818510781450517E-001 
      3.09000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.608719699919308E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.121365299441079E+000  0.000000000000000E+000  0.000000000000000E+000 -0.608719699919308E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.121365299441079E+000  -0.181491124593302E-002  0.100765545076587E-002 -0.817564813638062E-001 
      3.09200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.611136753077099E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.120852662193083E+000  0.000000000000000E+000  0.000000000000000E+000 -0.611136753077099E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.120852662193083E+000  -0.179170778334507E-002  0.103327799223133E-002 -0.816595229205336E-001 
      3.09400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.613543472800938E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.120335990477068E+000  0.000000000000000E+000  0.000000000000000E+000 -0.613543472800938E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.120335990477068E+000  -0.176836154137921E-002  0.105892022872886E-002 -0.815602030071750E-001 
      3.09600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.615939778564926E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.119815292465965E+000  0.000000000000000E+000  0.000000000000000E+000 -0.615939778564926E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.119815292465965E+000  -0.174487219723457E-002  0.108458118548336E-002 -0.814585218963728E-001 
      3.09800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.618325590009194E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.119290576461304E+000  0.000000000000000E+000  0.000000000000000E+000 -0.618325590009194E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.119290576461304E+000  -0.172123943602299E-002  0.111025988162367E-002 -0.813544799407607E-001 
      3.10000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.620700826942481E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.118761850893415E+000  0.000000000000000E+000  0.000000000000000E+000 -0.620700826942481E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.118761850893415E+000  -0.169746294969546E-002  0.113595532940771E-002 -0.812480775722185E-001 
      3.10200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.623065409344701E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.118229124321097E+000  0.000000000000000E+000  0.000000000000000E+000 -0.623065409344701E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.118229124321097E+000  -0.167354243600317E-002  0.116166653375770E-002 -0.811393153012811E-001 
      3.10400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.625419257369518E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.117692405431831E+000  0.000000000000000E+000  0.000000000000000E+000 -0.625419257369518E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.117692405431831E+000  -0.164947759767519E-002  0.118739249224481E-002 -0.810281937168592E-001 
      3.10600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.627762291346907E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.117151703041186E+000  0.000000000000000E+000  0.000000000000000E+000 -0.627762291346907E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.117151703041186E+000  -0.162526814190974E-002  0.121313219550349E-002 -0.809147134863563E-001 
      3.10800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.630094431785723E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.116607026093149E+000  0.000000000000000E+000  0.000000000000000E+000 -0.630094431785723E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.116607026093149E+000  -0.160091378017514E-002  0.123888462792682E-002 -0.807988753561643E-001 
      3.11000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.632415599376261E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.116058383659706E+000  0.000000000000000E+000  0.000000000000000E+000 -0.632415599376261E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.116058383659706E+000  -0.157641422825524E-002  0.126464876841216E-002 -0.806806801524052E-001 
      3.11200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.634725714992821E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.115505784941100E+000  0.000000000000000E+000  0.000000000000000E+000 -0.634725714992821E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.115505784941100E+000  -0.155176920645009E-002  0.129042359092341E-002 -0.805601287817484E-001 
      3.11400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.637024699696256E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.114949239265068E+000  0.000000000000000E+000  0.000000000000000E+000 -0.637024699696256E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.114949239265068E+000  -0.152697843987041E-002  0.131620806470978E-002 -0.804372222320952E-001 
      3.11600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.639312474736536E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.114388756087344E+000  0.000000000000000E+000  0.000000000000000E+000 -0.639312474736536E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.114388756087344E+000  -0.150204165879854E-002  0.134200115413082E-002 -0.803119615729833E-001 
      3.11800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.641588961555295E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.113824344991198E+000  0.000000000000000E+000  0.000000000000000E+000 -0.641588961555295E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.113824344991198E+000  -0.147695859912072E-002  0.136780181814866E-002 -0.801843479556031E-001 
      3.12000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.643854081788380E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.113256015687272E+000  0.000000000000000E+000  0.000000000000000E+000 -0.643854081788380E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.113256015687272E+000  -0.145172900285047E-002  0.139360900963133E-002 -0.800543826124127E-001 
      3.12200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.646107757268402E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.112683778013709E+000  0.000000000000000E+000  0.000000000000000E+000 -0.646107757268402E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.112683778013709E+000  -0.142635261871732E-002  0.141942167463978E-002 -0.799220668563882E-001 
      3.12400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.648349910027271E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.112107641935583E+000  0.000000000000000E+000  0.000000000000000E+000 -0.648349910027271E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.112107641935583E+000  -0.140082920277545E-002  0.144523875186095E-002 -0.797874020799998E-001 
      3.12600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.650580462298744E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.111527617545112E+000  0.000000000000000E+000  0.000000000000000E+000 -0.650580462298744E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.111527617545112E+000  -0.137515851894989E-002  0.147105917230635E-002 -0.796503897540455E-001 
      3.12800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.652799336520957E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.110943715061287E+000  0.000000000000000E+000  0.000000000000000E+000 -0.652799336520957E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.110943715061287E+000  -0.134934033943990E-002  0.149688185932704E-002 -0.795110314264774E-001 
      3.13000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.655006455338960E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.110355944829892E+000  0.000000000000000E+000  0.000000000000000E+000 -0.655006455338960E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.110355944829892E+000  -0.132337444493680E-002  0.152270572894622E-002 -0.793693287213538E-001 
      3.13200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.657201741607250E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.109764317323197E+000  0.000000000000000E+000  0.000000000000000E+000 -0.657201741607250E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.109764317323197E+000  -0.129726062466207E-002  0.154852969045119E-002 -0.792252833380095E-001 
      3.13400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.659385118392295E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.109168843139713E+000  0.000000000000000E+000  0.000000000000000E+000 -0.659385118392295E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.109168843139713E+000  -0.127099867628629E-002  0.157435264715080E-002 -0.790788970504755E-001 
      3.13600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.661556508975057E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.108569533004216E+000  0.000000000000000E+000  0.000000000000000E+000 -0.661556508975057E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.108569533004216E+000  -0.124458840580959E-002  0.160017349718935E-002 -0.789301717071191E-001 
      3.13800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.663715836853514E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.107966397767481E+000  0.000000000000000E+000  0.000000000000000E+000 -0.663715836853514E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.107966397767481E+000  -0.121802962748126E-002  0.162599113431330E-002 -0.787791092304058E-001 
      3.14000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.665863025745177E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.107359448406183E+000  0.000000000000000E+000  0.000000000000000E+000 -0.665863025745177E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.107359448406183E+000  -0.119132216380781E-002  0.165180444853560E-002 -0.786257116166573E-001 
      3.14200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.667997999589598E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.106748696022351E+000  0.000000000000000E+000  0.000000000000000E+000 -0.667997999589598E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.106748696022351E+000  -0.116446584566199E-002  0.167761232668177E-002 -0.784699809357048E-001 
      3.14400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.670120682550885E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.106134151843772E+000  0.000000000000000E+000  0.000000000000000E+000 -0.670120682550885E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.106134151843772E+000  -0.113746051248330E-002  0.170341365286391E-002 -0.783119193303937E-001 
      3.14600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.672230999020202E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.105515827223232E+000  0.000000000000000E+000  0.000000000000000E+000 -0.672230999020202E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.105515827223232E+000  -0.111030601254829E-002  0.172920730895307E-002 -0.781515290159662E-001 
      3.14800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.674328873618272E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.104893733638696E+000  0.000000000000000E+000  0.000000000000000E+000 -0.674328873618272E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.104893733638696E+000  -0.108300220331442E-002  0.175499217508720E-002 -0.779888122794302E-001 
      3.15000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.676414231197872E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.104267882692982E+000  0.000000000000000E+000  0.000000000000000E+000 -0.676414231197872E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.104267882692982E+000  -0.105554895183048E-002  0.178076713020610E-002 -0.778237714790326E-001 
      3.15200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.678486996846330E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.103638286113407E+000  0.000000000000000E+000  0.000000000000000E+000 -0.678486996846330E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.103638286113407E+000  -0.102794613523368E-002  0.180653105252075E-002 -0.776564090439324E-001 
      3.15400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.680547095888007E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.103004955751840E+000  0.000000000000000E+000  0.000000000000000E+000 -0.680547095888007E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.103004955751840E+000  -0.100019364131746E-002  0.183228281976874E-002 -0.774867274740996E-001 
      3.15600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.682594453886787E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.102367903584279E+000  0.000000000000000E+000  0.000000000000000E+000 -0.682594453886787E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.102367903584279E+000  -0.972291369145398E-003  0.185802130912429E-002 -0.773147293403766E-001 
      3.15800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.684628996648552E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.101727141710729E+000  0.000000000000000E+000  0.000000000000000E+000 -0.684628996648552E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.101727141710729E+000  -0.944239229654445E-003  0.188374539669981E-002 -0.771404172845627E-001 
      3.16000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.686650650223663E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.101082682355030E+000  0.000000000000000E+000  0.000000000000000E+000 -0.686650650223663E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.101082682355030E+000  -0.916037146169268E-003  0.190945395669513E-002 -0.769637940193706E-001 
      3.16200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.688659340909422E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.100434537864435E+000  0.000000000000000E+000  0.000000000000000E+000 -0.688659340909422E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.100434537864435E+000  -0.887685054761701E-003  0.193514586038022E-002 -0.767848623281269E-001 
      3.16400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.690654995252549E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.997827207095512E-001  0.000000000000000E+000  0.000000000000000E+000 -0.690654995252549E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.997827207095512E-001  -0.859182904402545E-003  0.196081997514994E-002 -0.766036250641661E-001 
      3.16600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.692637540051632E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.991272434840475E-001  0.000000000000000E+000  0.000000000000000E+000 -0.692637540051632E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.991272434840475E-001  -0.830530656888789E-003  0.198647516388318E-002 -0.764200851499619E-001 
      3.16800000 -0.000000000000000E+000 -0.000000000000000E+000 -0.694606902359594E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.984681189045142E-001  0.000000000000000E+000  0.000000000000000E+000 -0.694606902359594E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.984681189045142E-001  -0.801728286572018E-003  0.201211028473285E-002 -0.762342455761207E-001 
      3.17000000 -0.000000000000000E+000 -0.000000000000000E+000 -0.696563009486137E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.978053598099577E-001  0.000000000000000E+000  0.000000000000000E+000 -0.696563009486137E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.978053598099577E-001  -0.772775779942095E-003  0.203772419134475E-002 -0.760461094003989E-001 
      3.17200000 -0.000000000000000E+000 -0.000000000000000E+000 -0.698505789000192E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.971389791618392E-001  0.000000000000000E+000  0.000000000000000E+000 -0.698505789000192E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.971389791618392E-001  -0.743673135154764E-003  0.206331573337388E-002 -0.758556797468992E-001 
      3.17400000 -0.000000000000000E+000 -0.000000000000000E+000 -0.700435168732360E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.964689900436432E-001  0.000000000000000E+000  0.000000000000000E+000 -0.700435168732360E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.964689900436432E-001  -0.714420361588429E-003  0.208888375712266E-002 -0.756629598055305E-001 
      3.17600000 -0.000000000000000E+000 -0.000000000000000E+000 -0.702351076777349E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.957954056606921E-001  0.000000000000000E+000  0.000000000000000E+000 -0.702351076777349E-001 -0.000000000000000E+000 -0.000000000000000E+000  0.957954056606921E-001  -0.685017479523151E-003  0.211442710613441E-002 -0.754679528317529E-001 
